transaction_id,customer_id,customer_name,timestamp,amount_kes,transaction_type,channel
TXN1172,CUST009,Fatuma Kariuki,2026-06-16 20:31:00,3400,Deposit,Branch
TXN1181,CUST015,Sarah Chebet,2026-06-16 20:49:00,2300,Deposit,Agent
TXN1361,CUST027,Anthony Otieno,2026-06-17 07:02:00,5400,Deposit,Mobile
TXN1408,CUST053,Anthony Muthoni,2026-06-17 07:02:00,34500,Deposit,ATM
TXN1333,CUST015,Sarah Chebet,2026-06-17 07:05:00,41000,Deposit,Branch
TXN1415,CUST057,Ruth Kilonzo,2026-06-17 07:06:00,3400,Deposit,Mobile
TXN1452,CUST076,Amina Hassan,2026-06-17 07:15:00,1800,Withdrawal,Branch
TXN1456,CUST080,Mercy Omondi,2026-06-17 07:17:00,2300,Deposit,ATM
TXN1376,CUST036,Diana Omondi,2026-06-17 07:23:00,3400,Transfer,Mobile
TXN1349,CUST023,Lucy Gathoni,2026-06-17 07:43:00,9800,Withdrawal,ATM
TXN1378,CUST037,Rose Nyambura,2026-06-17 07:45:00,1200,Withdrawal,Mobile
TXN1414,CUST057,Ruth Kilonzo,2026-06-17 07:53:00,1200,Deposit,ATM
TXN1434,CUST067,Rebecca Wambui,2026-06-17 07:53:00,8900,Withdrawal,Mobile
TXN1314,CUST006,Francis Achieng,2026-06-17 08:02:00,750,Transfer,Branch
TXN1430,CUST065,Rebecca Wambui,2026-06-17 08:09:00,27500,Withdrawal,Branch
TXN1455,CUST080,Mercy Omondi,2026-06-17 08:22:00,2300,Transfer,Branch
TXN1379,CUST039,Charles Njoki,2026-06-17 08:24:00,8900,Deposit,Branch
TXN1321,CUST010,Peter Wafula,2026-06-17 08:26:00,15600,Transfer,Agent
TXN1396,CUST046,George Nyambura,2026-06-17 08:34:00,11200,Withdrawal,Branch
TXN1410,CUST054,Paul Chebet,2026-06-17 08:45:00,1800,Deposit,Agent
TXN1413,CUST056,Susan Odhiambo,2026-06-17 09:02:00,750,Deposit,Mobile
TXN1453,CUST076,Amina Hassan,2026-06-17 09:06:00,8900,Deposit,Mobile
TXN1324,CUST011,Josephine Otieno,2026-06-17 09:08:00,1800,Transfer,Branch
TXN1367,CUST029,Rose Wafula,2026-06-17 09:26:00,1200,Deposit,Mobile
TXN1426,CUST064,Eric Chebet,2026-06-17 09:28:00,3400,Deposit,ATM
TXN1446,CUST073,Amina Njeri,2026-06-17 09:36:00,11200,Withdrawal,Branch
TXN1441,CUST071,James Hassan,2026-06-17 09:39:00,5400,Transfer,Agent
TXN1373,CUST031,Susan Gathoni,2026-06-17 09:40:00,500,Deposit,Mobile
TXN1315,CUST006,Francis Achieng,2026-06-17 09:45:00,5400,Transfer,Agent
TXN1337,CUST016,David Kariuki,2026-06-17 09:49:00,18300,Deposit,Branch
TXN1442,CUST071,James Hassan,2026-06-17 10:00:00,1800,Transfer,ATM
TXN1401,CUST047,Dennis Kilonzo,2026-06-17 10:02:00,22000,Deposit,Mobile
TXN1433,CUST066,Mercy Onyango,2026-06-17 10:06:00,12000,Deposit,ATM
TXN1407,CUST053,Anthony Muthoni,2026-06-17 10:11:00,12000,Withdrawal,Mobile
TXN1399,CUST046,George Nyambura,2026-06-17 10:12:00,1800,Withdrawal,Agent
TXN1416,CUST057,Ruth Kilonzo,2026-06-17 10:43:00,8900,Transfer,ATM
TXN1393,CUST045,Rebecca Gathoni,2026-06-17 10:50:00,6700,Deposit,Mobile
TXN1454,CUST079,Anthony Nyambura,2026-06-17 11:01:00,41000,Deposit,Branch
TXN1385,CUST041,Victor Mwangi,2026-06-17 11:03:00,9800,Transfer,Mobile
TXN1322,CUST011,Josephine Otieno,2026-06-17 11:06:00,6700,Deposit,ATM
TXN1320,CUST010,Peter Wafula,2026-06-17 11:24:00,12000,Withdrawal,Mobile
TXN1418,CUST058,John Njeri,2026-06-17 11:24:00,2300,Deposit,ATM
TXN1342,CUST018,Mercy Kiptoo,2026-06-17 11:26:00,6700,Withdrawal,ATM
TXN1389,CUST043,Rose Onyango,2026-06-17 11:27:00,4200,Transfer,Mobile
TXN1429,CUST064,Eric Chebet,2026-06-17 11:31:00,2300,Deposit,ATM
TXN1395,CUST045,Rebecca Gathoni,2026-06-17 11:37:00,500,Deposit,ATM
TXN1388,CUST043,Rose Onyango,2026-06-17 11:44:00,500,Deposit,Agent
TXN1328,CUST013,Joyce Gathoni,2026-06-17 11:45:00,12000,Transfer,Agent
TXN1390,CUST043,Rose Onyango,2026-06-17 11:53:00,3400,Transfer,Branch
TXN1444,CUST072,Joyce Kariuki,2026-06-17 11:53:00,22000,Withdrawal,Mobile
TXN1311,CUST004,Lucy Odhiambo,2026-06-17 11:54:00,15600,Deposit,ATM
TXN1450,CUST075,Kevin Kiptoo,2026-06-17 11:55:00,2300,Transfer,ATM
TXN1423,CUST063,Peter Mwangi,2026-06-17 12:20:00,6700,Deposit,Mobile
TXN1381,CUST039,Charles Njoki,2026-06-17 12:23:00,41000,Transfer,ATM
TXN1354,CUST024,Anthony Achieng,2026-06-17 12:27:00,750,Transfer,Mobile
TXN1437,CUST068,Victor Odhiambo,2026-06-17 12:27:00,1200,Deposit,Branch
TXN1331,CUST014,David Gathoni,2026-06-17 12:30:00,22000,Deposit,Mobile
TXN1392,CUST044,Grace Njoki,2026-06-17 12:34:00,1800,Transfer,ATM
TXN1326,CUST012,Anthony Kimani,2026-06-17 12:42:00,15600,Deposit,Agent
TXN1366,CUST028,Nancy Achieng,2026-06-17 12:55:00,3400,Deposit,Agent
TXN1419,CUST058,John Njeri,2026-06-17 13:10:00,18300,Withdrawal,Branch
TXN1310,CUST004,Lucy Odhiambo,2026-06-17 13:15:00,12000,Transfer,Branch
TXN1427,CUST064,Eric Chebet,2026-06-17 13:15:00,3400,Withdrawal,Agent
TXN1309,CUST004,Lucy Odhiambo,2026-06-17 13:20:00,750,Transfer,Mobile
TXN1356,CUST024,Anthony Achieng,2026-06-17 13:21:00,27500,Deposit,Agent
TXN1387,CUST042,Faith Hassan,2026-06-17 13:24:00,12000,Transfer,Branch
TXN1319,CUST008,Josephine Onyango,2026-06-17 13:32:00,2300,Transfer,Agent
TXN1368,CUST029,Rose Wafula,2026-06-17 13:36:00,41000,Withdrawal,ATM
TXN1397,CUST046,George Nyambura,2026-06-17 13:37:00,27500,Deposit,Agent
TXN1329,CUST013,Joyce Gathoni,2026-06-17 13:43:00,4200,Deposit,Mobile
TXN1318,CUST008,Josephine Onyango,2026-06-17 13:47:00,18300,Withdrawal,Branch
TXN1338,CUST017,Grace Wafula,2026-06-17 13:50:00,34500,Withdrawal,Mobile
TXN1445,CUST072,Joyce Kariuki,2026-06-17 13:58:00,22000,Withdrawal,Agent
TXN1436,CUST068,Victor Odhiambo,2026-06-17 14:00:00,27500,Deposit,Branch
TXN1370,CUST030,Josephine Nyambura,2026-06-17 14:04:00,500,Transfer,ATM
TXN1398,CUST046,George Nyambura,2026-06-17 14:32:00,41000,Withdrawal,Branch
TXN1316,CUST008,Josephine Onyango,2026-06-17 14:34:00,5400,Transfer,ATM
TXN1325,CUST011,Josephine Otieno,2026-06-17 14:41:00,34500,Transfer,Branch
TXN1382,CUST039,Charles Njoki,2026-06-17 14:43:00,4200,Withdrawal,Mobile
TXN1350,CUST023,Lucy Gathoni,2026-06-17 14:48:00,3400,Withdrawal,Branch
TXN1412,CUST055,Dennis Wanjiru,2026-06-17 14:54:00,4200,Deposit,Branch
TXN1317,CUST008,Josephine Onyango,2026-06-17 15:01:00,11200,Transfer,Agent
TXN1451,CUST076,Amina Hassan,2026-06-17 15:01:00,27500,Transfer,Branch
TXN1369,CUST030,Josephine Nyambura,2026-06-17 15:02:00,2300,Deposit,ATM
TXN1343,CUST019,Victor Hassan,2026-06-17 15:03:00,22000,Deposit,Branch
TXN1448,CUST074,Sarah Mwangi,2026-06-17 15:04:00,2300,Deposit,Branch
TXN1372,CUST030,Josephine Nyambura,2026-06-17 15:06:00,1800,Transfer,ATM
TXN1323,CUST011,Josephine Otieno,2026-06-17 15:14:00,12000,Deposit,Branch
TXN1431,CUST065,Rebecca Wambui,2026-06-17 15:30:00,8900,Withdrawal,Agent
TXN1345,CUST019,Victor Hassan,2026-06-17 15:38:00,500,Withdrawal,Agent
TXN1353,CUST024,Anthony Achieng,2026-06-17 15:49:00,5400,Deposit,ATM
TXN1334,CUST015,Sarah Chebet,2026-06-17 15:53:00,11200,Transfer,Mobile
TXN1403,CUST048,Rose Gathoni,2026-06-17 16:01:00,11200,Deposit,Mobile
TXN1360,CUST027,Anthony Otieno,2026-06-17 16:03:00,12000,Deposit,Mobile
TXN1336,CUST016,David Kariuki,2026-06-17 16:06:00,41000,Withdrawal,Branch
TXN1363,CUST027,Anthony Otieno,2026-06-17 16:09:00,1800,Withdrawal,Mobile
TXN1438,CUST069,Moses Kariuki,2026-06-17 16:11:00,3400,Withdrawal,Branch
TXN1411,CUST054,Paul Chebet,2026-06-17 16:14:00,1800,Transfer,ATM
TXN1457,CUST080,Mercy Omondi,2026-06-17 16:32:00,750,Withdrawal,Mobile
TXN1400,CUST047,Dennis Kilonzo,2026-06-17 16:36:00,11200,Deposit,Branch
TXN1371,CUST030,Josephine Nyambura,2026-06-17 16:37:00,3400,Deposit,ATM
TXN1447,CUST074,Sarah Mwangi,2026-06-17 16:38:00,500,Deposit,ATM
TXN1428,CUST064,Eric Chebet,2026-06-17 16:53:00,8900,Deposit,Branch
TXN1335,CUST015,Sarah Chebet,2026-06-17 17:00:00,5400,Withdrawal,Agent
TXN1348,CUST020,Kennedy Kimani,2026-06-17 17:04:00,4200,Transfer,Agent
TXN1327,CUST013,Joyce Gathoni,2026-06-17 17:08:00,22000,Deposit,Branch
TXN1383,CUST040,John Omondi,2026-06-17 17:10:00,15600,Deposit,ATM
TXN1313,CUST006,Francis Achieng,2026-06-17 17:20:00,500,Deposit,ATM
TXN1424,CUST063,Peter Mwangi,2026-06-17 17:23:00,3400,Deposit,Branch
TXN1394,CUST045,Rebecca Gathoni,2026-06-17 17:25:00,18300,Transfer,Branch
TXN1402,CUST048,Rose Gathoni,2026-06-17 17:29:00,1800,Withdrawal,Agent
TXN1357,CUST025,Caroline Kimani,2026-06-17 17:31:00,2300,Deposit,Branch
TXN1377,CUST037,Rose Nyambura,2026-06-17 17:35:00,22000,Deposit,Agent
TXN1308,CUST002,Beatrice Otieno,2026-06-17 17:46:00,41000,Withdrawal,Branch
TXN1364,CUST028,Nancy Achieng,2026-06-17 17:48:00,4200,Withdrawal,Branch
TXN1341,CUST018,Mercy Kiptoo,2026-06-17 17:56:00,2300,Transfer,Mobile
TXN1332,CUST014,David Gathoni,2026-06-17 17:57:00,11200,Withdrawal,Agent
TXN1425,CUST063,Peter Mwangi,2026-06-17 18:03:00,4200,Transfer,ATM
TXN1422,CUST060,Paul Hassan,2026-06-17 18:08:00,18300,Withdrawal,ATM
TXN1439,CUST069,Moses Kariuki,2026-06-17 18:11:00,5400,Transfer,Mobile
TXN1340,CUST018,Mercy Kiptoo,2026-06-17 18:13:00,27500,Withdrawal,ATM
TXN1358,CUST026,Rebecca Njoki,2026-06-17 18:19:00,3400,Transfer,Mobile
TXN1351,CUST023,Lucy Gathoni,2026-06-17 18:26:00,3400,Deposit,Mobile
TXN1344,CUST019,Victor Hassan,2026-06-17 18:31:00,6700,Deposit,Branch
TXN1440,CUST071,James Hassan,2026-06-17 18:31:00,750,Withdrawal,Branch
TXN1346,CUST020,Kennedy Kimani,2026-06-17 18:36:00,22000,Transfer,Agent
TXN1375,CUST036,Diana Omondi,2026-06-17 18:36:00,6700,Deposit,Branch
TXN1420,CUST060,Paul Hassan,2026-06-17 18:58:00,5400,Withdrawal,Branch
TXN1359,CUST026,Rebecca Njoki,2026-06-17 19:02:00,12000,Transfer,ATM
TXN1432,CUST065,Rebecca Wambui,2026-06-17 19:12:00,11200,Deposit,Agent
TXN1405,CUST052,David Kiptoo,2026-06-17 19:17:00,15600,Withdrawal,ATM
TXN1362,CUST027,Anthony Otieno,2026-06-17 19:32:00,34500,Transfer,ATM
TXN1435,CUST068,Victor Odhiambo,2026-06-17 19:32:00,9800,Transfer,Branch
TXN1406,CUST052,David Kiptoo,2026-06-17 19:37:00,3400,Deposit,Mobile
TXN1339,CUST018,Mercy Kiptoo,2026-06-17 19:40:00,8900,Withdrawal,ATM
TXN1417,CUST057,Ruth Kilonzo,2026-06-17 19:41:00,2300,Deposit,Agent
TXN1449,CUST075,Kevin Kiptoo,2026-06-17 19:45:00,12000,Transfer,Mobile
TXN1330,CUST013,Joyce Gathoni,2026-06-17 19:46:00,750,Deposit,Branch
TXN1384,CUST040,John Omondi,2026-06-17 19:50:00,18300,Deposit,Agent
TXN1365,CUST028,Nancy Achieng,2026-06-17 20:02:00,15600,Withdrawal,Mobile
TXN1374,CUST035,Peter Gathoni,2026-06-17 20:07:00,3400,Deposit,Mobile
TXN1386,CUST041,Victor Mwangi,2026-06-17 20:09:00,8900,Transfer,ATM
TXN1421,CUST060,Paul Hassan,2026-06-17 20:14:00,1800,Transfer,Agent
TXN1355,CUST024,Anthony Achieng,2026-06-17 20:18:00,8900,Deposit,ATM
TXN1312,CUST006,Francis Achieng,2026-06-17 20:26:00,27500,Transfer,Branch
TXN1307,CUST001,George Hassan,2026-06-17 20:27:00,41000,Transfer,ATM
TXN1347,CUST020,Kennedy Kimani,2026-06-17 20:29:00,11200,Deposit,ATM
TXN1352,CUST023,Lucy Gathoni,2026-06-17 20:42:00,11200,Deposit,ATM
TXN1443,CUST071,James Hassan,2026-06-17 20:46:00,1200,Transfer,Agent
TXN1391,CUST044,Grace Njoki,2026-06-17 20:51:00,34500,Transfer,ATM
TXN1380,CUST039,Charles Njoki,2026-06-17 20:53:00,22000,Transfer,Mobile
TXN1404,CUST051,Daniel Njoki,2026-06-17 20:55:00,41000,Deposit,Branch
TXN1409,CUST054,Paul Chebet,2026-06-17 20:58:00,1800,Transfer,ATM
TXN1628,CUST077,Victor Wafula,2026-06-18 07:00:00,5400,Deposit,Agent
TXN1605,CUST065,Rebecca Wambui,2026-06-18 07:02:00,27500,Deposit,Branch
TXN1585,CUST054,Paul Chebet,2026-06-18 07:03:00,750,Deposit,Branch
TXN1522,CUST026,Rebecca Njoki,2026-06-18 07:06:00,1800,Withdrawal,ATM
TXN5686,CUST003,Fatuma Wafula,2026-06-18 07:07:00,50000,Withdrawal,ATM
TXN1552,CUST039,Charles Njoki,2026-06-18 07:24:00,1800,Transfer,Branch
TXN1627,CUST077,Victor Wafula,2026-06-18 07:25:00,6700,Withdrawal,Agent
TXN1562,CUST045,Rebecca Gathoni,2026-06-18 07:38:00,4200,Deposit,Branch
TXN1551,CUST039,Charles Njoki,2026-06-18 07:42:00,41000,Withdrawal,Agent
TXN1573,CUST049,Susan Njoki,2026-06-18 07:43:00,5400,Deposit,Branch
TXN1462,CUST003,Fatuma Wafula,2026-06-18 07:49:00,11200,Deposit,ATM
TXN1498,CUST017,Grace Wafula,2026-06-18 07:50:00,22000,Deposit,ATM
TXN1516,CUST024,Anthony Achieng,2026-06-18 07:50:00,500,Deposit,Mobile
TXN1634,CUST079,Anthony Nyambura,2026-06-18 07:52:00,11200,Withdrawal,Agent
TXN1536,CUST033,Diana Kariuki,2026-06-18 07:56:00,8900,Deposit,Agent
TXN1588,CUST057,Ruth Kilonzo,2026-06-18 08:02:00,500,Deposit,ATM
TXN1535,CUST032,Susan Odhiambo,2026-06-18 08:11:00,4200,Deposit,ATM
TXN1507,CUST021,Anthony Kiptoo,2026-06-18 08:26:00,11200,Transfer,ATM
TXN1550,CUST039,Charles Njoki,2026-06-18 08:34:00,750,Transfer,ATM
TXN1590,CUST057,Ruth Kilonzo,2026-06-18 08:41:00,22000,Deposit,ATM
TXN1592,CUST058,John Njeri,2026-06-18 08:41:00,8900,Transfer,Agent
TXN1606,CUST066,Mercy Onyango,2026-06-18 08:42:00,1200,Transfer,ATM
TXN1555,CUST042,Faith Hassan,2026-06-18 08:45:00,8900,Withdrawal,Branch
TXN1629,CUST077,Victor Wafula,2026-06-18 08:45:00,3400,Deposit,Mobile
TXN1589,CUST057,Ruth Kilonzo,2026-06-18 08:47:00,9800,Transfer,Agent
TXN1567,CUST046,George Nyambura,2026-06-18 08:53:00,8900,Withdrawal,Mobile
TXN1558,CUST043,Rose Onyango,2026-06-18 09:01:00,11200,Transfer,Agent
TXN1514,CUST024,Anthony Achieng,2026-06-18 09:03:00,41000,Transfer,Mobile
TXN1578,CUST050,Peter Wambui,2026-06-18 09:08:00,22000,Transfer,ATM
TXN1521,CUST026,Rebecca Njoki,2026-06-18 09:10:00,27500,Transfer,Mobile
TXN1510,CUST022,Rebecca Mwangi,2026-06-18 09:23:00,9800,Deposit,Mobile
TXN1631,CUST078,Caroline Kilonzo,2026-06-18 09:23:00,9800,Transfer,Mobile
TXN1458,CUST002,Beatrice Otieno,2026-06-18 09:34:00,41000,Withdrawal,Branch
TXN1575,CUST049,Susan Njoki,2026-06-18 09:34:00,4200,Transfer,Branch
TXN1459,CUST002,Beatrice Otieno,2026-06-18 09:42:00,41000,Deposit,ATM
TXN1602,CUST064,Eric Chebet,2026-06-18 09:44:00,6700,Withdrawal,Branch
TXN1460,CUST002,Beatrice Otieno,2026-06-18 09:52:00,500,Transfer,ATM
TXN1618,CUST071,James Hassan,2026-06-18 09:56:00,5400,Transfer,Mobile
TXN5687,CUST003,Fatuma Wafula,2026-06-18 10:07:00,50000,Withdrawal,Agent
TXN1469,CUST005,Sarah Otieno,2026-06-18 10:08:00,15600,Deposit,ATM
TXN1529,CUST031,Susan Gathoni,2026-06-18 10:15:00,6700,Withdrawal,Branch
TXN1539,CUST036,Diana Omondi,2026-06-18 10:24:00,5400,Deposit,Agent
TXN1527,CUST029,Rose Wafula,2026-06-18 10:28:00,12000,Withdrawal,Mobile
TXN1609,CUST068,Victor Odhiambo,2026-06-18 10:30:00,1800,Transfer,Agent
TXN1479,CUST011,Josephine Otieno,2026-06-18 10:35:00,11200,Deposit,Agent
TXN1568,CUST046,George Nyambura,2026-06-18 10:43:00,2300,Withdrawal,Agent
TXN1591,CUST057,Ruth Kilonzo,2026-06-18 10:50:00,34500,Deposit,Mobile
TXN1463,CUST003,Fatuma Wafula,2026-06-18 10:53:00,9800,Transfer,ATM
TXN1466,CUST004,Lucy Odhiambo,2026-06-18 10:55:00,15600,Transfer,Mobile
TXN1556,CUST042,Faith Hassan,2026-06-18 11:08:00,12000,Deposit,Agent
TXN1499,CUST017,Grace Wafula,2026-06-18 11:11:00,34500,Deposit,Branch
TXN1477,CUST010,Peter Wafula,2026-06-18 11:15:00,1800,Transfer,Agent
TXN1473,CUST009,Fatuma Kariuki,2026-06-18 11:22:00,4200,Withdrawal,Mobile
TXN1636,CUST079,Anthony Nyambura,2026-06-18 11:22:00,5400,Transfer,ATM
TXN1534,CUST032,Susan Odhiambo,2026-06-18 11:25:00,22000,Withdrawal,Branch
TXN1546,CUST037,Rose Nyambura,2026-06-18 11:30:00,27500,Withdrawal,Branch
TXN1571,CUST048,Rose Gathoni,2026-06-18 11:33:00,1800,Deposit,ATM
TXN1601,CUST064,Eric Chebet,2026-06-18 11:38:00,41000,Transfer,Mobile
TXN1496,CUST016,David Kariuki,2026-06-18 11:46:00,11200,Deposit,Agent
TXN1484,CUST013,Joyce Gathoni,2026-06-18 11:56:00,5400,Deposit,Mobile
TXN1470,CUST009,Fatuma Kariuki,2026-06-18 11:58:00,750,Transfer,Mobile
TXN1561,CUST044,Grace Njoki,2026-06-18 11:58:00,6700,Transfer,Mobile
TXN1607,CUST066,Mercy Onyango,2026-06-18 12:04:00,18300,Withdrawal,Branch
TXN1467,CUST004,Lucy Odhiambo,2026-06-18 12:06:00,27500,Withdrawal,Mobile
TXN1502,CUST018,Mercy Kiptoo,2026-06-18 12:13:00,15600,Withdrawal,Mobile
TXN1545,CUST037,Rose Nyambura,2026-06-18 12:13:00,12000,Deposit,Branch
TXN1481,CUST012,Anthony Kimani,2026-06-18 12:14:00,5400,Transfer,ATM
TXN1597,CUST061,Ann Chebet,2026-06-18 12:14:00,11200,Withdrawal,Agent
TXN1540,CUST036,Diana Omondi,2026-06-18 12:15:00,15600,Withdrawal,Agent
TXN1577,CUST050,Peter Wambui,2026-06-18 12:26:00,1800,Withdrawal,Agent
TXN1465,CUST004,Lucy Odhiambo,2026-06-18 12:33:00,3400,Transfer,Agent
TXN1483,CUST013,Joyce Gathoni,2026-06-18 12:35:00,9800,Deposit,Agent
TXN1515,CUST024,Anthony Achieng,2026-06-18 12:36:00,1200,Transfer,ATM
TXN1554,CUST042,Faith Hassan,2026-06-18 12:51:00,27500,Deposit,Branch
TXN1482,CUST013,Joyce Gathoni,2026-06-18 13:00:00,11200,Withdrawal,Branch
TXN1559,CUST043,Rose Onyango,2026-06-18 13:01:00,18300,Withdrawal,ATM
TXN1468,CUST005,Sarah Otieno,2026-06-18 13:12:00,27500,Transfer,Mobile
TXN5688,CUST003,Fatuma Wafula,2026-06-18 13:13:00,50000,Withdrawal,ATM
TXN1472,CUST009,Fatuma Kariuki,2026-06-18 13:15:00,1200,Deposit,Mobile
TXN1608,CUST067,Rebecca Wambui,2026-06-18 13:18:00,500,Deposit,Agent
TXN1509,CUST022,Rebecca Mwangi,2026-06-18 13:28:00,41000,Deposit,Mobile
TXN1528,CUST030,Josephine Nyambura,2026-06-18 13:37:00,1200,Deposit,Mobile
TXN1611,CUST068,Victor Odhiambo,2026-06-18 13:38:00,1800,Withdrawal,Agent
TXN1517,CUST025,Caroline Kimani,2026-06-18 13:53:00,2300,Transfer,Mobile
TXN1495,CUST016,David Kariuki,2026-06-18 13:54:00,18300,Transfer,ATM
TXN1557,CUST042,Faith Hassan,2026-06-18 13:54:00,18300,Transfer,Branch
TXN1492,CUST015,Sarah Chebet,2026-06-18 13:55:00,2300,Withdrawal,ATM
TXN1506,CUST021,Anthony Kiptoo,2026-06-18 14:00:00,1800,Transfer,Branch
TXN1586,CUST056,Susan Odhiambo,2026-06-18 14:07:00,4200,Deposit,ATM
TXN1604,CUST065,Rebecca Wambui,2026-06-18 14:12:00,5400,Transfer,Agent
TXN1505,CUST021,Anthony Kiptoo,2026-06-18 14:22:00,1200,Transfer,Agent
TXN1600,CUST064,Eric Chebet,2026-06-18 14:27:00,22000,Transfer,Branch
TXN1587,CUST056,Susan Odhiambo,2026-06-18 14:36:00,11200,Deposit,Branch
TXN1613,CUST069,Moses Kariuki,2026-06-18 14:42:00,3400,Deposit,Agent
TXN1565,CUST046,George Nyambura,2026-06-18 14:45:00,27500,Deposit,ATM
TXN1574,CUST049,Susan Njoki,2026-06-18 14:48:00,5400,Withdrawal,Agent
TXN1544,CUST037,Rose Nyambura,2026-06-18 14:53:00,6700,Withdrawal,Agent
TXN1572,CUST048,Rose Gathoni,2026-06-18 14:59:00,9800,Transfer,ATM
TXN1476,CUST010,Peter Wafula,2026-06-18 15:08:00,8900,Deposit,Agent
TXN1488,CUST014,David Gathoni,2026-06-18 15:14:00,3400,Deposit,Agent
TXN1576,CUST049,Susan Njoki,2026-06-18 15:16:00,6700,Withdrawal,Branch
TXN1513,CUST023,Lucy Gathoni,2026-06-18 15:18:00,27500,Withdrawal,Branch
TXN1564,CUST045,Rebecca Gathoni,2026-06-18 15:19:00,4200,Transfer,Branch
TXN1635,CUST079,Anthony Nyambura,2026-06-18 15:20:00,2300,Withdrawal,Branch
TXN1487,CUST014,David Gathoni,2026-06-18 15:24:00,18300,Deposit,Mobile
TXN1582,CUST053,Anthony Muthoni,2026-06-18 15:27:00,4200,Transfer,Branch
TXN1610,CUST068,Victor Odhiambo,2026-06-18 15:29:00,15600,Transfer,Branch
TXN1621,CUST074,Sarah Mwangi,2026-06-18 15:29:00,6700,Transfer,Mobile
TXN1497,CUST017,Grace Wafula,2026-06-18 15:35:00,12000,Transfer,Agent
TXN1616,CUST070,Samuel Njoki,2026-06-18 15:37:00,15600,Deposit,Branch
TXN1504,CUST020,Kennedy Kimani,2026-06-18 15:39:00,15600,Transfer,ATM
TXN1620,CUST073,Amina Njeri,2026-06-18 15:42:00,750,Transfer,ATM
TXN1537,CUST035,Peter Gathoni,2026-06-18 15:55:00,12000,Deposit,ATM
TXN1614,CUST069,Moses Kariuki,2026-06-18 15:56:00,500,Withdrawal,Branch
TXN1474,CUST010,Peter Wafula,2026-06-18 15:57:00,750,Withdrawal,ATM
TXN5689,CUST003,Fatuma Wafula,2026-06-18 16:01:00,50000,Withdrawal,Agent
TXN1471,CUST009,Fatuma Kariuki,2026-06-18 16:06:00,750,Withdrawal,Mobile
TXN1494,CUST016,David Kariuki,2026-06-18 16:09:00,15600,Deposit,Mobile
TXN1508,CUST022,Rebecca Mwangi,2026-06-18 16:09:00,5400,Deposit,ATM
TXN1520,CUST026,Rebecca Njoki,2026-06-18 16:12:00,15600,Transfer,Mobile
TXN1581,CUST053,Anthony Muthoni,2026-06-18 16:15:00,9800,Transfer,Mobile
TXN1532,CUST031,Susan Gathoni,2026-06-18 16:16:00,22000,Withdrawal,Branch
TXN1519,CUST026,Rebecca Njoki,2026-06-18 16:17:00,34500,Transfer,Branch
TXN1548,CUST038,Eric Kiptoo,2026-06-18 16:23:00,34500,Withdrawal,ATM
TXN1500,CUST018,Mercy Kiptoo,2026-06-18 16:24:00,41000,Withdrawal,Mobile
TXN1523,CUST027,Anthony Otieno,2026-06-18 16:27:00,1200,Transfer,Mobile
TXN1617,CUST070,Samuel Njoki,2026-06-18 16:28:00,12000,Deposit,Mobile
TXN1583,CUST053,Anthony Muthoni,2026-06-18 16:29:00,12000,Withdrawal,Mobile
TXN1480,CUST011,Josephine Otieno,2026-06-18 16:30:00,22000,Deposit,Mobile
TXN1626,CUST076,Amina Hassan,2026-06-18 16:30:00,1800,Withdrawal,Agent
TXN1549,CUST038,Eric Kiptoo,2026-06-18 16:32:00,5400,Withdrawal,Mobile
TXN1475,CUST010,Peter Wafula,2026-06-18 16:34:00,3400,Deposit,Mobile
TXN1622,CUST075,Kevin Kiptoo,2026-06-18 16:36:00,1800,Deposit,Mobile
TXN1612,CUST068,Victor Odhiambo,2026-06-18 16:42:00,8900,Transfer,ATM
TXN1478,CUST011,Josephine Otieno,2026-06-18 16:44:00,41000,Withdrawal,ATM
TXN1461,CUST003,Fatuma Wafula,2026-06-18 16:53:00,27500,Withdrawal,ATM
TXN1490,CUST015,Sarah Chebet,2026-06-18 16:54:00,750,Transfer,Mobile
TXN1530,CUST031,Susan Gathoni,2026-06-18 16:54:00,4200,Deposit,Mobile
TXN1630,CUST077,Victor Wafula,2026-06-18 16:55:00,5400,Transfer,Mobile
TXN1503,CUST020,Kennedy Kimani,2026-06-18 16:57:00,22000,Deposit,Agent
TXN1518,CUST025,Caroline Kimani,2026-06-18 17:01:00,5400,Withdrawal,ATM
TXN1541,CUST036,Diana Omondi,2026-06-18 17:01:00,9800,Withdrawal,Branch
TXN1538,CUST035,Peter Gathoni,2026-06-18 17:04:00,2300,Deposit,Agent
TXN1526,CUST029,Rose Wafula,2026-06-18 17:06:00,41000,Withdrawal,Agent
TXN1560,CUST044,Grace Njoki,2026-06-18 17:06:00,4200,Deposit,Mobile
TXN1547,CUST038,Eric Kiptoo,2026-06-18 17:08:00,750,Transfer,ATM
TXN1593,CUST058,John Njeri,2026-06-18 17:15:00,1800,Withdrawal,Mobile
TXN1489,CUST014,David Gathoni,2026-06-18 17:22:00,3400,Transfer,Branch
TXN1580,CUST052,David Kiptoo,2026-06-18 17:22:00,8900,Withdrawal,Branch
TXN1603,CUST065,Rebecca Wambui,2026-06-18 17:25:00,1800,Withdrawal,ATM
TXN1595,CUST060,Paul Hassan,2026-06-18 17:33:00,4200,Withdrawal,Agent
